rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,twist,linear,x,y,z,angular,x,y,z
1512264663763016618,,4,,1512264663,762532949,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264663863088909,,5,,1512264663,862551927,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264663963414847,,6,,1512264663,962555885,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264664063204847,,7,,1512264664,62530040,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264664163746097,,8,,1512264664,162529945,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264664263029951,,9,,1512264664,262535095,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264664363035472,,10,,1512264664,362529993,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264664463028388,,11,,1512264664,462526082,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264664563039794,,12,,1512264664,562527894,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264664663107294,,13,,1512264664,662544012,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264664763052763,,14,,1512264664,762533903,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264664862977659,,15,,1512264664,862514972,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264664963041826,,16,,1512264664,962522029,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264665063210419,,17,,1512264665,62540054,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264665163382034,,18,,1512264665,162667989,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264665263164482,,19,,1512264665,262530088,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264665363169273,,20,,1512264665,362557888,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264665463050732,,21,,1512264665,462517976,cmd,,,0.7,0.0,0.0,,0.0,0.0,0.0
1512264665563164586,,22,,1512264665,562541007,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264665663227294,,23,,1512264665,662533998,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264665762908232,,24,,1512264665,762540102,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264665863233440,,25,,1512264665,862534999,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264665963246044,,26,,1512264665,962527036,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264666063223388,,27,,1512264666,62527894,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264666163244950,,28,,1512264666,162530899,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264666263278283,,29,,1512264666,262538909,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264666363093648,,30,,1512264666,362529039,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264666463261565,,31,,1512264666,462543010,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264666563025419,,32,,1512264666,562542915,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264666663072294,,33,,1512264666,662535905,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264666763620002,,34,,1512264666,762523889,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264666863225158,,35,,1512264666,862533092,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264666963220210,,36,,1512264666,962521076,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264667063193023,,37,,1512264667,62550067,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264667163066981,,38,,1512264667,162539005,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264667262896408,,39,,1512264667,262536048,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264667362968127,,40,,1512264667,362541913,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264667463420939,,41,,1512264667,462821006,cmd,,,2.0,0.0,0.0,,0.0,0.0,0.0
1512264667562983075,,42,,1512264667,562541007,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264667662926043,,43,,1512264667,662530899,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264667763114481,,44,,1512264667,762537956,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264667863058752,,45,,1512264667,862535953,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264667963015835,,46,,1512264667,962539911,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264668063701147,,47,,1512264668,62524080,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264668163765210,,48,,1512264668,162528991,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264668263449793,,49,,1512264668,262531995,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264668363544689,,50,,1512264668,362534046,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264668467733335,,51,,1512264668,462838888,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264668564281564,,52,,1512264668,562527894,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264825040570098,,1,,1512264825,39748907,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264825040588171,,2,,1512264825,40070056,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264825140866869,,3,,1512264825,140327930,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264825241409733,,4,,1512264825,240340948,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264825340817077,,5,,1512264825,340342044,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264825440931556,,6,,1512264825,440433025,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264825540734421,,7,,1512264825,540335893,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264825641288535,,8,,1512264825,640383958,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264825741054160,,9,,1512264825,740370988,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264825843686035,,10,,1512264825,840342044,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264825940833691,,11,,1512264825,940337896,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264826040913014,,12,,1512264826,40338039,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264826140985566,,13,,1512264826,140341043,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264826240887910,,14,,1512264826,240336894,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264826340851243,,15,,1512264826,340329885,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264826440866764,,16,,1512264826,440346002,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264826540963222,,17,,1512264826,540339946,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264826641066920,,18,,1512264826,640337944,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264826741011608,,19,,1512264826,740341901,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264826840850149,,20,,1512264826,840343952,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264826940827910,,21,,1512264826,940339088,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264827041553222,,22,,1512264827,40441989,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264827141485878,,23,,1512264827,140454053,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264827240916451,,24,,1512264827,240329027,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264827340991764,,25,,1512264827,340339899,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264827441843326,,26,,1512264827,440330028,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264827541358118,,27,,1512264827,540355920,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264827640890930,,28,,1512264827,640358924,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264827741470357,,29,,1512264827,740341901,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264827841286972,,30,,1512264827,840351104,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264827941329472,,31,,1512264827,940334081,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264828041341711,,32,,1512264828,40435075,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264828140968534,,33,,1512264828,140440940,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264828241789211,,34,,1512264828,240341901,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264828340955513,,35,,1512264828,340468883,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264828441140722,,36,,1512264828,440473079,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264828540768482,,37,,1512264828,540330886,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264828641199888,,38,,1512264828,640465974,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264828743384211,,39,,1512264828,740326881,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264828840938794,,40,,1512264828,840341091,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264828941183742,,41,,1512264828,940365076,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264829041091919,,42,,1512264829,40460109,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264878082238151,,1,,1512264878,81559896,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264878082541588,,2,,1512264878,81950902,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264878182770338,,3,,1512264878,182262897,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264878282702630,,4,,1512264878,282191991,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264878382734921,,5,,1512264878,382211923,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264878482804140,,6,,1512264878,482219934,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264878582762994,,7,,1512264878,582222938,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264878682905025,,8,,1512264878,682209968,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264878782748827,,9,,1512264878,782207012,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264878882665806,,10,,1512264878,882189989,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264878982761692,,11,,1512264878,982199907,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264879082817890,,12,,1512264879,82268953,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264879182760754,,13,,1512264879,182270050,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264879282832160,,14,,1512264879,282330036,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264879382738879,,15,,1512264879,382220029,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264879482936535,,16,,1512264879,482193946,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264879582702265,,17,,1512264879,582187891,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264879682791223,,18,,1512264879,682234048,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264879782724712,,19,,1512264879,782191991,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264879882756014,,20,,1512264879,882225990,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264879982771483,,21,,1512264879,982244968,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264880082780389,,22,,1512264880,82197904,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264880182764973,,23,,1512264880,182204008,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264880282723306,,24,,1512264880,282211065,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264880382728202,,25,,1512264880,382205009,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264880482728618,,26,,1512264880,482211112,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264880582755337,,27,,1512264880,582200050,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264880682621900,,28,,1512264880,682205915,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264880782763983,,29,,1512264880,782224893,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264880882735858,,30,,1512264880,882214069,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264880982757733,,31,,1512264880,982287883,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264881082864868,,32,,1512264881,82350969,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264881182609816,,33,,1512264881,182184934,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264881283169556,,34,,1512264881,282265901,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264881382773670,,35,,1512264881,382221937,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264881482831378,,36,,1512264881,482312917,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264881582732472,,37,,1512264881,582182884,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264881682736118,,38,,1512264881,682198047,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264881782929503,,39,,1512264881,782183885,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264881882712264,,40,,1512264881,882186889,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264881982880701,,41,,1512264881,982286930,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264882083091014,,42,,1512264882,82360029,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264911187834232,,1,,1512264911,186939001,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264911187856471,,2,,1512264911,187346935,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264911288580690,,3,,1512264911,287590026,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264911388462513,,4,,1512264911,387578964,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264911488110325,,5,,1512264911,487585067,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264911588286627,,6,,1512264911,587583065,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264911688201523,,7,,1512264911,687726020,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264911788345533,,8,,1512264911,787565946,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264911888185065,,9,,1512264911,887713909,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264911988086731,,10,,1512264911,987581014,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264912088169127,,11,,1512264912,87630987,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264912188070898,,12,,1512264912,187578916,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264912288045637,,13,,1512264912,287559032,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264912388015481,,14,,1512264912,387592077,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264912488206783,,15,,1512264912,487667083,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264912588079752,,16,,1512264912,587573051,cmd,,,0.7,0.0,0.0,,0.0,0.0,1.0
1512264912688434700,,17,,1512264912,687613010,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264912788429804,,18,,1512264912,787739992,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264912888485012,,19,,1512264912,887775897,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264912992150116,,20,,1512264912,991671085,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264913088187721,,21,,1512264913,87569952,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264913188379387,,22,,1512264913,187716007,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264913288517252,,23,,1512264913,287758111,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264913388204439,,24,,1512264913,387648105,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264913488365585,,25,,1512264913,487750053,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264913588084491,,26,,1512264913,587568998,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264913688131522,,27,,1512264913,687639951,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264913788150429,,28,,1512264913,787569046,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264913888234126,,29,,1512264913,887723922,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264913988019751,,30,,1512264913,987571954,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264914088043397,,31,,1512264914,87694883,cmd,,,2.0,0.0,0.0,,0.0,0.0,-1.0
1512264914188747772,,32,,1512264914,187700033,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264914288761678,,33,,1512264914,288098096,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264914388019178,,34,,1512264914,387568950,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264914488078970,,35,,1512264914,487592935,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264914588446782,,36,,1512264914,587779045,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264914688152980,,37,,1512264914,687594890,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264914788037980,,38,,1512264914,787576913,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264914888261209,,39,,1512264914,887639045,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264914988121418,,40,,1512264914,987584114,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264915088032355,,41,,1512264915,87570905,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264915188512407,,42,,1512264915,187740087,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264970389965199,,1,,1512264970,388916015,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264970390142334,,2,,1512264970,389241933,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264970490393011,,3,,1512264970,489624023,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264970590064105,,4,,1512264970,589508056,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264970690035042,,5,,1512264970,689523935,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264970789967386,,6,,1512264970,789540052,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264970889970771,,7,,1512264970,889519929,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264970989954313,,8,,1512264970,989505052,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264971090356084,,9,,1512264971,89632034,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264971190119730,,10,,1512264971,189631938,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264971290061292,,11,,1512264971,289634943,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264971390002230,,12,,1512264971,389575958,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264971490090042,,13,,1512264971,489562988,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264971590050979,,14,,1512264971,589636087,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264971690202802,,15,,1512264971,689690113,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264971789989677,,16,,1512264971,789524078,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512264971890155563,,17,,1512264971,889630079,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264971990490511,,18,,1512264971,989681005,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264972089869885,,19,,1512264972,89518070,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264972189970458,,20,,1512264972,189532995,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264972290179833,,21,,1512264972,289691925,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264972390032750,,22,,1512264972,389516115,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264972490092125,,23,,1512264972,489528894,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264972590037802,,24,,1512264972,589519023,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264972690442906,,25,,1512264972,689522027,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264972790308479,,26,,1512264972,789560079,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264972890358062,,27,,1512264972,889508008,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264972989893166,,28,,1512264972,989522933,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264973090418843,,29,,1512264973,89528083,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264973191804781,,30,,1512264973,189517021,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264973290606968,,31,,1512264973,289505004,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
1512264973390324208,,32,,1512264973,389532089,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264973490358791,,33,,1512264973,489516019,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264973590427437,,34,,1512264973,589514970,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264973690161656,,35,,1512264973,689661026,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264973790099572,,36,,1512264973,789529085,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264973890230406,,37,,1512264973,889703989,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264973990126343,,38,,1512264973,989630937,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264974090153426,,39,,1512264974,89649915,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264974190009103,,40,,1512264974,189512014,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264974290207176,,41,,1512264974,289654970,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512264974390231135,,42,,1512264974,389530897,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512265003677938884,,1,,1512265003,677069902,cmd,,,0.0,0.0,0.0,,0.0,0.0,0.0
1512265003677958311,,2,,1512265003,677392005,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265003778328467,,3,,1512265003,777793884,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265003880373780,,4,,1512265003,879626989,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265003980454873,,5,,1512265003,979629993,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265004080132165,,6,,1512265004,79607963,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265004180271644,,7,,1512265004,179625034,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265004280069561,,8,,1512265004,279522895,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265004380371019,,9,,1512265004,379545927,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265004480392269,,10,,1512265004,479607105,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265004580046852,,11,,1512265004,579530954,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265004680125758,,12,,1512265004,679537057,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265004780083206,,13,,1512265004,779577016,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265004880105550,,14,,1512265004,879537105,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265004980015550,,15,,1512265004,979532957,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265005080202060,,16,,1512265005,79545974,cmd,,,0.7,0.0,0.0,,0.0,0.0,-1.0
1512265005179883206,,17,,1512265005,179548978,cmd,,,2.0,0.0,0.0,,0.0,0.0,1.0
